Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,списание средств,3988.63,безналичный,Витебск,БелАгропромбанк-JOIF-711,2022-08-09,10:31:33,недостаточно средств,нет,0.0
юр. лицо,списание средств,11.47,безналичный,Минск,Приорбанк-CASR-034,2017-08-03,07:45:43,успешно,нет,0.0
физ. лицо,списание средств,4820.75,безналичный,Гомель,МаксБанк-GUYE-159,2016-10-10,08:58:31,успешно,да,159.79
юр. лицо,списание средств,1520.51,наличный,Гомель,Приорбанк-OKUT-350,2015-09-03,02:29:25,недостаточно средств,да,65.79
юр. лицо,получение средств,2687.0,наличный,Могилев,БелАгропромбанк-UUDD-146,2022-08-12,00:20:18,успешно,нет,0.0
физ. лицо,получение средств,845.97,безналичный,Могилев,МаксБанк-NEQQ-180,2021-04-09,10:49:45,успешно,нет,0.0
физ. лицо,списание средств,1767.72,наличный,Гродно,Беларусбанк-BAFA-944,2015-07-01,23:01:47,успешно,да,173.18
физ. лицо,списание средств,668.87,безналичный,Брест,Беларусбанк-JBTQ-620,2023-01-12,11:00:57,недостаточно средств,нет,0.0
физ. лицо,получение средств,3242.04,безналичный,Гомель,Приорбанк-RDEX-450,2020-12-06,05:49:50,успешно,нет,0.0
юр. лицо,списание средств,2311.95,безналичный,Гомель,БелАгропромбанк-ZYWZ-948,2014-03-06,10:19:23,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,738.42,наличный,Могилев,Беларусбанк-NOGC-861,2015-11-02,06:02:08,успешно,нет,0.0
юр. лицо,получение средств,305.77,безналичный,Минск,Белинвестбанк-MDKJ-691,2017-04-03,15:02:15,успешно,нет,0.0
физ. лицо,получение средств,946.53,наличный,Брест,МаксБанк-ZRFL-686,2015-11-10,15:28:17,успешно,нет,0.0
юр. лицо,списание средств,2129.06,наличный,Витебск,Беларусбанк-DHAW-184,2021-05-10,05:21:14,недостаточно средств,да,35.82
юр. лицо,получение средств,4554.44,безналичный,Гомель,БелАгропромбанк-FCDC-766,2024-02-02,19:28:32,успешно,нет,0.0
юр. лицо,получение средств,1444.75,наличный,Гомель,Приорбанк-UCQQ-209,2019-05-03,06:23:28,успешно,нет,0.0
физ. лицо,получение средств,4466.87,безналичный,Минск,Белинвестбанк-ZTPO-744,2017-06-10,08:22:53,успешно,нет,0.0
физ. лицо,получение средств,4597.04,наличный,Брест,Беларусбанк-JBNO-797,2021-06-09,03:32:44,успешно,нет,0.0
юр. лицо,получение средств,1631.33,безналичный,Гомель,МаксБанк-YEBR-857,2019-10-08,09:41:42,успешно,нет,0.0
юр. лицо,списание средств,3700.68,наличный,Минск,Белинвестбанк-EBSG-242,2018-09-08,17:39:35,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,570.66,наличный,Витебск,МаксБанк-ZWXQ-477,2024-03-04,02:38:20,успешно,нет,0.0
юр. лицо,получение средств,2673.13,безналичный,Гомель,МаксБанк-CWYD-525,2024-07-08,05:59:54,успешно,нет,0.0
физ. лицо,получение средств,3033.77,безналичный,Гродно,Белинвестбанк-TEYX-532,2017-04-01,11:51:40,успешно,нет,0.0
физ. лицо,получение средств,1518.07,наличный,Гомель,МаксБанк-DYXL-423,2020-08-01,03:59:15,успешно,нет,0.0
юр. лицо,списание средств,1446.6,безналичный,Минск,Белинвестбанк-QQMN-567,2014-02-11,13:06:04,неправильный ввод пин-кода,да,44.48
юр. лицо,списание средств,1668.66,безналичный,Могилев,Белинвестбанк-ELYU-619,2017-07-02,03:13:55,неправильный ввод пин-кода,да,90.32
физ. лицо,списание средств,2647.26,безналичный,Гродно,Приорбанк-YCXR-152,2021-02-02,04:30:08,недостаточно средств,нет,0.0
физ. лицо,списание средств,1606.18,наличный,Витебск,МаксБанк-OLRL-041,2020-03-01,15:22:15,успешно,нет,0.0
юр. лицо,списание средств,3469.06,наличный,Гомель,Белинвестбанк-VVRK-929,2016-07-10,10:58:32,успешно,да,277.36
юр. лицо,получение средств,899.59,безналичный,Гомель,Приорбанк-RAEY-522,2022-12-03,20:35:47,успешно,нет,0.0
физ. лицо,получение средств,3136.5,наличный,Витебск,Белинвестбанк-RKWA-500,2018-08-05,23:43:33,успешно,нет,0.0
юр. лицо,получение средств,4768.69,безналичный,Брест,Беларусбанк-EHOX-155,2021-10-06,14:35:35,успешно,нет,0.0
физ. лицо,списание средств,810.99,наличный,Гродно,МаксБанк-LHLH-637,2017-06-12,00:52:39,успешно,нет,0.0
юр. лицо,получение средств,2332.64,наличный,Гродно,БелАгропромбанк-QTZZ-686,2023-06-01,12:14:13,успешно,нет,0.0
физ. лицо,получение средств,722.65,безналичный,Гродно,БелАгропромбанк-OLRY-193,2016-03-11,13:19:54,успешно,нет,0.0
юр. лицо,получение средств,1331.73,безналичный,Могилев,Белинвестбанк-WWOC-123,2016-08-12,14:38:09,успешно,нет,0.0
физ. лицо,получение средств,2302.81,безналичный,Витебск,Беларусбанк-FGPK-639,2024-09-09,00:50:31,успешно,нет,0.0
юр. лицо,списание средств,3968.82,наличный,Гродно,БелАгропромбанк-RQMB-902,2024-11-06,09:42:58,неправильный ввод пин-кода,да,396.16
физ. лицо,получение средств,549.76,безналичный,Витебск,БелАгропромбанк-CGQR-026,2024-02-11,17:09:39,успешно,нет,0.0
юр. лицо,списание средств,3306.93,безналичный,Витебск,Беларусбанк-KPQB-925,2018-03-05,16:57:20,успешно,нет,0.0
физ. лицо,получение средств,2994.61,безналичный,Гомель,МаксБанк-ZSEK-308,2015-09-11,19:49:17,успешно,нет,0.0
физ. лицо,получение средств,3852.21,безналичный,Гродно,Белинвестбанк-PQHY-692,2021-09-09,20:34:14,успешно,нет,0.0
юр. лицо,получение средств,3920.42,наличный,Гомель,МаксБанк-NLQF-978,2020-07-07,19:45:41,успешно,нет,0.0
юр. лицо,списание средств,654.84,безналичный,Гродно,Белинвестбанк-JVZU-381,2021-03-11,20:22:31,неправильный ввод пин-кода,да,14.71
юр. лицо,получение средств,3362.26,безналичный,Минск,БелАгропромбанк-YMWJ-292,2024-05-07,22:25:11,успешно,нет,0.0
юр. лицо,получение средств,1216.52,наличный,Минск,МаксБанк-NHDF-236,2024-05-04,23:56:40,успешно,нет,0.0
юр. лицо,списание средств,4373.7,наличный,Минск,МаксБанк-AMYV-840,2023-09-08,02:53:17,недостаточно средств,нет,0.0
физ. лицо,получение средств,1422.69,наличный,Гродно,Приорбанк-APZU-707,2020-02-06,00:07:44,успешно,нет,0.0
юр. лицо,списание средств,1360.22,безналичный,Могилев,МаксБанк-UJHD-198,2017-02-06,10:44:58,недостаточно средств,да,132.66
юр. лицо,получение средств,1045.38,безналичный,Брест,Беларусбанк-AYGQ-242,2022-05-03,04:55:35,успешно,нет,0.0
физ. лицо,списание средств,3412.72,наличный,Могилев,МаксБанк-SUKU-856,2023-11-04,23:44:33,недостаточно средств,нет,0.0
юр. лицо,получение средств,3.37,наличный,Гродно,Приорбанк-NILS-627,2015-03-02,08:30:52,успешно,нет,0.0
физ. лицо,получение средств,2832.12,безналичный,Брест,МаксБанк-UKKP-265,2018-06-01,02:44:14,успешно,нет,0.0
юр. лицо,списание средств,3449.7,безналичный,Гродно,МаксБанк-HLTQ-532,2017-04-04,20:27:13,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2437.2,наличный,Витебск,БелАгропромбанк-CPWL-820,2015-05-12,21:47:41,успешно,нет,0.0
физ. лицо,получение средств,1073.23,наличный,Могилев,Приорбанк-FICU-145,2022-01-11,19:28:21,успешно,нет,0.0
юр. лицо,списание средств,1839.48,наличный,Брест,Беларусбанк-QAYE-841,2017-09-12,06:52:57,неправильный ввод пин-кода,да,112.3
юр. лицо,получение средств,2439.61,наличный,Минск,Приорбанк-YLPQ-766,2014-06-11,19:57:57,успешно,нет,0.0
юр. лицо,списание средств,3464.61,наличный,Минск,БелАгропромбанк-ZBGV-634,2017-04-09,02:39:15,недостаточно средств,да,313.12
юр. лицо,получение средств,3668.8,наличный,Витебск,Приорбанк-SBDT-689,2022-06-08,16:32:54,успешно,нет,0.0
юр. лицо,получение средств,4169.04,безналичный,Могилев,Приорбанк-UKEO-800,2023-09-05,09:45:48,успешно,нет,0.0
юр. лицо,получение средств,3044.82,наличный,Гомель,МаксБанк-UIWQ-289,2024-10-08,06:09:20,успешно,нет,0.0
физ. лицо,списание средств,2746.06,безналичный,Витебск,Приорбанк-IDEC-820,2020-07-08,14:07:14,успешно,нет,0.0
физ. лицо,получение средств,198.46,безналичный,Гродно,БелАгропромбанк-EDWN-401,2015-05-09,04:31:37,успешно,нет,0.0
физ. лицо,получение средств,469.15,наличный,Гродно,Приорбанк-UZVT-873,2017-07-07,14:51:01,успешно,нет,0.0
физ. лицо,получение средств,1998.51,безналичный,Гродно,Белинвестбанк-XSHW-383,2016-03-03,21:03:09,успешно,нет,0.0
физ. лицо,получение средств,2605.62,безналичный,Гомель,МаксБанк-BNGU-997,2015-03-08,09:05:51,успешно,нет,0.0
физ. лицо,получение средств,1598.38,наличный,Брест,Белинвестбанк-UYWG-778,2020-03-05,20:42:44,успешно,нет,0.0
физ. лицо,списание средств,3104.63,наличный,Могилев,Белинвестбанк-HHOK-502,2023-06-07,18:58:26,успешно,да,104.37
юр. лицо,получение средств,4115.44,безналичный,Могилев,Беларусбанк-MEWR-189,2021-07-02,13:35:56,успешно,нет,0.0
физ. лицо,получение средств,4516.27,безналичный,Брест,Беларусбанк-DUCE-049,2020-05-04,05:10:56,успешно,нет,0.0
юр. лицо,получение средств,1378.27,безналичный,Витебск,БелАгропромбанк-STWF-857,2019-09-01,09:37:50,успешно,нет,0.0
физ. лицо,списание средств,2609.51,безналичный,Витебск,МаксБанк-QMRB-385,2016-12-11,18:53:47,недостаточно средств,да,167.71
физ. лицо,списание средств,2133.73,наличный,Брест,БелАгропромбанк-GPNL-718,2015-02-07,11:24:05,успешно,нет,0.0
физ. лицо,получение средств,1315.25,наличный,Брест,Белинвестбанк-URNQ-330,2022-10-02,23:33:31,успешно,нет,0.0
юр. лицо,получение средств,856.22,безналичный,Гомель,Беларусбанк-NWQX-204,2019-09-12,08:00:46,успешно,нет,0.0
юр. лицо,получение средств,4659.61,наличный,Гродно,Белинвестбанк-HLED-776,2020-05-08,18:30:47,успешно,нет,0.0
физ. лицо,списание средств,945.66,наличный,Могилев,БелАгропромбанк-QYFR-378,2020-01-04,07:43:26,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1797.39,безналичный,Могилев,БелАгропромбанк-DFRW-043,2024-08-03,21:29:57,успешно,нет,0.0
юр. лицо,списание средств,2464.62,наличный,Гродно,МаксБанк-FHGZ-317,2015-03-08,00:55:24,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,918.3,безналичный,Гомель,БелАгропромбанк-AIHN-799,2024-11-05,20:44:37,успешно,нет,0.0
физ. лицо,списание средств,2104.77,безналичный,Брест,БелАгропромбанк-XTPT-755,2022-03-11,07:05:54,успешно,да,192.85
юр. лицо,получение средств,1518.85,безналичный,Минск,Белинвестбанк-UPAF-741,2020-06-10,17:48:06,успешно,нет,0.0
физ. лицо,получение средств,1029.96,наличный,Минск,МаксБанк-GVQB-847,2023-01-08,00:55:09,успешно,нет,0.0
физ. лицо,списание средств,785.6,наличный,Брест,Белинвестбанк-FUJO-087,2014-06-02,13:53:51,успешно,нет,0.0
юр. лицо,получение средств,2109.91,наличный,Минск,МаксБанк-MRYQ-583,2014-07-10,06:02:38,успешно,нет,0.0
физ. лицо,получение средств,1200.26,наличный,Гомель,Белинвестбанк-GKVU-867,2022-02-02,05:46:09,успешно,нет,0.0
физ. лицо,списание средств,2528.04,безналичный,Могилев,Приорбанк-EAZK-964,2021-11-02,05:29:05,неправильный ввод пин-кода,да,231.19
юр. лицо,списание средств,379.32,наличный,Минск,БелАгропромбанк-KKZD-142,2015-09-11,00:45:12,успешно,да,9.98
физ. лицо,списание средств,1404.78,безналичный,Гродно,МаксБанк-ERZQ-886,2015-11-09,08:40:54,успешно,да,66.53
физ. лицо,получение средств,999.15,безналичный,Минск,Беларусбанк-SCAP-967,2016-10-09,09:18:15,успешно,нет,0.0
физ. лицо,получение средств,4556.86,безналичный,Брест,Беларусбанк-YUPO-707,2018-11-08,13:06:59,успешно,нет,0.0
юр. лицо,получение средств,2016.48,наличный,Гродно,Приорбанк-QHYO-611,2021-05-04,01:27:03,успешно,нет,0.0
физ. лицо,списание средств,3941.91,безналичный,Гомель,БелАгропромбанк-JLQH-871,2017-04-04,11:03:30,неправильный ввод пин-кода,да,230.84
физ. лицо,получение средств,2520.32,безналичный,Гомель,Приорбанк-ZREC-564,2016-09-02,14:43:06,успешно,нет,0.0
юр. лицо,получение средств,3798.91,наличный,Минск,МаксБанк-PIIA-515,2021-01-09,03:49:44,успешно,нет,0.0
юр. лицо,списание средств,1894.47,безналичный,Гродно,Белинвестбанк-YIME-697,2021-07-05,16:37:16,недостаточно средств,да,153.24
физ. лицо,получение средств,4248.46,безналичный,Гродно,БелАгропромбанк-TBWK-501,2022-10-11,05:53:09,успешно,нет,0.0
физ. лицо,получение средств,3778.94,наличный,Гомель,БелАгропромбанк-BSXA-593,2015-06-07,17:49:39,успешно,нет,0.0
физ. лицо,списание средств,4983.02,безналичный,Гомель,Белинвестбанк-KIBV-470,2023-08-11,16:06:02,недостаточно средств,нет,0.0
физ. лицо,получение средств,2521.93,безналичный,Гомель,Приорбанк-RHDG-731,2022-10-10,08:17:42,успешно,нет,0.0
физ. лицо,списание средств,9.61,безналичный,Могилев,МаксБанк-MVUW-193,2014-09-03,19:54:12,успешно,да,0.16
юр. лицо,получение средств,3936.93,безналичный,Минск,МаксБанк-FVYI-856,2016-05-04,18:08:49,успешно,нет,0.0
физ. лицо,списание средств,3004.63,безналичный,Могилев,Белинвестбанк-GLTS-836,2015-11-02,22:48:33,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,223.56,безналичный,Брест,Приорбанк-KTDE-053,2019-07-07,16:35:23,успешно,нет,0.0
физ. лицо,получение средств,4991.36,наличный,Гомель,Белинвестбанк-YKZI-622,2016-07-08,21:59:58,успешно,нет,0.0
юр. лицо,получение средств,778.83,безналичный,Брест,МаксБанк-XNYR-334,2019-06-06,17:46:07,успешно,нет,0.0
физ. лицо,списание средств,3773.65,безналичный,Брест,БелАгропромбанк-VMNZ-229,2016-04-07,10:29:58,недостаточно средств,нет,0.0
юр. лицо,списание средств,575.6,безналичный,Гродно,МаксБанк-GWED-161,2024-01-12,23:07:33,недостаточно средств,нет,0.0
физ. лицо,списание средств,3622.25,безналичный,Минск,БелАгропромбанк-VHXM-446,2017-04-10,04:33:56,успешно,да,201.09
юр. лицо,получение средств,150.74,наличный,Минск,Беларусбанк-TBZV-561,2019-03-10,21:10:13,успешно,нет,0.0
физ. лицо,получение средств,1673.23,наличный,Брест,МаксБанк-CIHG-211,2020-12-06,16:00:40,успешно,нет,0.0
физ. лицо,списание средств,2712.75,безналичный,Гомель,Беларусбанк-NXMO-569,2018-05-03,00:15:29,успешно,нет,0.0
физ. лицо,получение средств,3556.22,безналичный,Минск,Белинвестбанк-ONPW-760,2017-09-02,17:30:54,успешно,нет,0.0
физ. лицо,списание средств,1837.07,наличный,Брест,Беларусбанк-DUNE-280,2021-07-04,00:46:53,успешно,нет,0.0
физ. лицо,списание средств,3625.67,безналичный,Гомель,Белинвестбанк-MOXS-967,2017-12-07,15:36:11,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1968.28,наличный,Гродно,МаксБанк-LAJA-310,2021-05-11,01:09:11,недостаточно средств,нет,0.0
юр. лицо,списание средств,2782.49,наличный,Гомель,Приорбанк-BRND-708,2018-10-03,18:46:11,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2592.5,безналичный,Гродно,Беларусбанк-YKUM-203,2021-01-10,07:18:10,успешно,нет,0.0
юр. лицо,списание средств,2121.68,наличный,Минск,Приорбанк-WJKZ-897,2016-05-10,03:27:04,успешно,нет,0.0
физ. лицо,списание средств,1939.78,безналичный,Гродно,МаксБанк-ARHW-240,2021-09-07,13:50:45,успешно,нет,0.0
физ. лицо,списание средств,4170.83,безналичный,Брест,Приорбанк-XCLF-557,2021-09-02,18:34:21,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,864.74,наличный,Минск,БелАгропромбанк-MRHQ-564,2020-02-12,00:34:28,успешно,нет,0.0
физ. лицо,получение средств,139.37,наличный,Гомель,БелАгропромбанк-JQVU-811,2021-11-08,18:56:44,успешно,нет,0.0
физ. лицо,получение средств,2495.22,наличный,Гомель,МаксБанк-CTUM-140,2019-06-10,07:46:37,успешно,нет,0.0
физ. лицо,получение средств,1732.01,безналичный,Гомель,Приорбанк-YTXX-797,2019-08-06,10:20:35,успешно,нет,0.0
физ. лицо,списание средств,1442.23,наличный,Брест,Белинвестбанк-XQNH-442,2016-08-06,10:25:49,недостаточно средств,да,59.06
физ. лицо,списание средств,1592.35,безналичный,Минск,Приорбанк-PNEH-744,2024-11-03,16:31:55,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4094.49,безналичный,Брест,БелАгропромбанк-VEIY-307,2023-01-06,10:13:25,успешно,нет,0.0
юр. лицо,получение средств,1410.87,безналичный,Могилев,МаксБанк-JIKJ-224,2017-11-01,21:23:27,успешно,нет,0.0
физ. лицо,получение средств,1730.85,безналичный,Гродно,Беларусбанк-NGRK-994,2021-09-10,06:06:36,успешно,нет,0.0
физ. лицо,получение средств,3526.65,наличный,Гродно,Белинвестбанк-YHND-549,2014-10-10,21:33:34,успешно,нет,0.0
юр. лицо,списание средств,4050.59,безналичный,Могилев,Беларусбанк-OYSR-683,2017-03-10,00:16:59,недостаточно средств,нет,0.0
юр. лицо,получение средств,3925.98,безналичный,Могилев,Белинвестбанк-DEAW-178,2017-04-12,22:14:23,успешно,нет,0.0
физ. лицо,списание средств,2490.22,безналичный,Могилев,Беларусбанк-APIF-766,2014-02-11,02:33:40,недостаточно средств,нет,0.0
юр. лицо,списание средств,4139.71,наличный,Могилев,Белинвестбанк-BWOF-701,2016-12-02,21:58:47,недостаточно средств,нет,0.0
юр. лицо,списание средств,656.62,наличный,Минск,МаксБанк-MBBK-721,2016-12-04,11:53:41,успешно,нет,0.0
физ. лицо,получение средств,2461.24,безналичный,Гродно,МаксБанк-HBPN-252,2019-11-07,17:31:01,успешно,нет,0.0
юр. лицо,списание средств,4879.79,безналичный,Брест,МаксБанк-KEYD-681,2015-12-01,05:23:42,успешно,нет,0.0
физ. лицо,списание средств,562.48,наличный,Гродно,Приорбанк-BGOR-447,2015-01-07,06:36:45,успешно,да,25.02
физ. лицо,получение средств,1221.66,наличный,Гродно,Беларусбанк-CQZE-414,2017-09-04,23:11:49,успешно,нет,0.0
физ. лицо,списание средств,1711.55,безналичный,Минск,БелАгропромбанк-CTQD-304,2018-03-09,19:08:53,успешно,да,102.32
физ. лицо,получение средств,857.85,безналичный,Могилев,Беларусбанк-WEGT-297,2014-08-12,17:28:07,успешно,нет,0.0
юр. лицо,списание средств,1996.85,наличный,Витебск,БелАгропромбанк-RJZT-727,2020-03-05,05:00:32,недостаточно средств,нет,0.0
юр. лицо,списание средств,4559.36,наличный,Гродно,Приорбанк-HXAN-081,2024-09-10,04:25:13,успешно,да,270.05
юр. лицо,списание средств,1474.43,наличный,Могилев,Беларусбанк-OHJH-692,2018-12-09,16:50:35,недостаточно средств,нет,0.0
юр. лицо,получение средств,2491.31,наличный,Гродно,БелАгропромбанк-YINY-727,2023-07-04,00:17:07,успешно,нет,0.0
физ. лицо,получение средств,3802.91,безналичный,Гомель,Беларусбанк-TFNH-387,2016-11-03,08:35:47,успешно,нет,0.0
юр. лицо,получение средств,2976.58,безналичный,Гомель,Приорбанк-VTQU-643,2024-06-07,21:55:58,успешно,нет,0.0
физ. лицо,получение средств,4025.19,наличный,Минск,Белинвестбанк-KCPO-123,2020-12-05,03:39:21,успешно,нет,0.0
физ. лицо,получение средств,1241.42,безналичный,Могилев,МаксБанк-NVDD-930,2023-04-06,01:27:35,успешно,нет,0.0
физ. лицо,списание средств,1227.63,наличный,Минск,МаксБанк-GUTV-181,2021-12-04,20:07:48,неправильный ввод пин-кода,да,92.51
физ. лицо,получение средств,1031.09,наличный,Брест,Белинвестбанк-BABN-649,2018-03-05,22:23:38,успешно,нет,0.0
физ. лицо,списание средств,4189.35,наличный,Витебск,Белинвестбанк-KBDF-471,2014-11-09,15:47:52,успешно,нет,0.0
физ. лицо,списание средств,4269.9,наличный,Минск,Беларусбанк-KJEX-375,2018-02-08,19:28:11,успешно,нет,0.0
юр. лицо,списание средств,2698.54,безналичный,Брест,Белинвестбанк-FCNZ-036,2017-12-04,06:06:20,успешно,нет,0.0
физ. лицо,получение средств,2149.18,наличный,Минск,Белинвестбанк-HIZQ-287,2018-08-10,22:30:55,успешно,нет,0.0
физ. лицо,получение средств,1251.65,наличный,Витебск,Белинвестбанк-YUXL-360,2014-02-02,19:00:55,успешно,нет,0.0
юр. лицо,получение средств,3040.67,наличный,Гродно,БелАгропромбанк-WQDH-056,2014-05-11,19:10:17,успешно,нет,0.0
юр. лицо,списание средств,1386.97,безналичный,Брест,Приорбанк-GVLH-817,2022-02-06,00:09:36,успешно,да,103.76
юр. лицо,списание средств,4056.96,наличный,Могилев,БелАгропромбанк-NWRS-365,2022-09-11,13:47:28,успешно,да,391.8
юр. лицо,списание средств,579.87,наличный,Гродно,МаксБанк-MRKO-472,2021-08-03,01:35:09,успешно,нет,0.0
физ. лицо,списание средств,1121.91,наличный,Минск,БелАгропромбанк-TYCS-328,2020-02-10,18:54:55,недостаточно средств,нет,0.0
физ. лицо,списание средств,53.25,наличный,Могилев,Белинвестбанк-ZNAZ-154,2020-01-07,00:36:07,недостаточно средств,да,1.45
физ. лицо,получение средств,4811.58,безналичный,Минск,Белинвестбанк-WRXC-280,2022-09-07,04:43:40,успешно,нет,0.0
физ. лицо,списание средств,2941.45,безналичный,Минск,МаксБанк-SXWC-776,2019-11-01,21:25:06,недостаточно средств,да,217.28
юр. лицо,получение средств,3993.69,наличный,Гомель,МаксБанк-AFUU-649,2019-11-08,02:22:56,успешно,нет,0.0
физ. лицо,получение средств,333.35,безналичный,Гродно,БелАгропромбанк-SVQL-335,2021-05-04,05:29:10,успешно,нет,0.0
юр. лицо,получение средств,2041.31,наличный,Могилев,Белинвестбанк-EZMD-868,2019-08-07,20:22:41,успешно,нет,0.0
юр. лицо,списание средств,4666.99,наличный,Витебск,Беларусбанк-VSMV-061,2018-01-01,20:08:48,недостаточно средств,нет,0.0
физ. лицо,списание средств,4999.84,безналичный,Брест,МаксБанк-DHMS-302,2015-11-05,13:13:21,успешно,нет,0.0
физ. лицо,списание средств,2584.58,наличный,Минск,МаксБанк-CPZZ-785,2020-12-08,04:18:30,неправильный ввод пин-кода,да,138.08
физ. лицо,получение средств,2333.62,наличный,Брест,БелАгропромбанк-FUGP-437,2019-03-04,05:03:33,успешно,нет,0.0
физ. лицо,списание средств,2264.36,наличный,Могилев,Белинвестбанк-EMEJ-349,2018-03-03,11:42:37,недостаточно средств,да,155.9
юр. лицо,списание средств,1955.62,безналичный,Минск,МаксБанк-EFCW-792,2023-08-03,12:12:54,неправильный ввод пин-кода,да,166.78
физ. лицо,получение средств,1347.44,наличный,Гомель,Белинвестбанк-UPXV-670,2015-09-10,09:30:58,успешно,нет,0.0
физ. лицо,получение средств,1598.49,безналичный,Гродно,Беларусбанк-DDBC-286,2016-12-07,05:27:53,успешно,нет,0.0
физ. лицо,получение средств,1020.62,наличный,Витебск,Белинвестбанк-VXHD-344,2020-08-09,16:16:33,успешно,нет,0.0
физ. лицо,списание средств,4755.81,безналичный,Гомель,МаксБанк-CELS-995,2021-03-04,21:53:11,успешно,нет,0.0
юр. лицо,списание средств,3106.58,безналичный,Гомель,МаксБанк-WRYQ-265,2023-12-08,23:25:52,успешно,нет,0.0
физ. лицо,списание средств,2478.44,наличный,Могилев,Беларусбанк-FVSA-860,2015-07-08,09:56:10,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4538.72,наличный,Брест,Белинвестбанк-DIGA-217,2015-10-02,12:47:41,неправильный ввод пин-кода,да,144.85
физ. лицо,списание средств,3952.28,наличный,Могилев,Белинвестбанк-ZURR-305,2018-02-06,10:37:43,неправильный ввод пин-кода,да,255.98
физ. лицо,получение средств,282.67,наличный,Витебск,Беларусбанк-HOGW-345,2020-06-04,02:01:51,успешно,нет,0.0
физ. лицо,списание средств,4637.43,безналичный,Гомель,Приорбанк-TXOI-389,2023-02-05,12:17:35,успешно,нет,0.0
юр. лицо,списание средств,2044.4,безналичный,Минск,Приорбанк-NAUL-530,2024-12-09,10:44:09,неправильный ввод пин-кода,да,34.44
физ. лицо,получение средств,1986.45,наличный,Брест,Приорбанк-RSLX-343,2024-04-06,17:41:33,успешно,нет,0.0
юр. лицо,списание средств,3460.5,наличный,Гомель,МаксБанк-NNDU-410,2014-07-09,03:42:06,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,120.16,наличный,Брест,МаксБанк-LXFM-843,2022-02-01,16:04:52,недостаточно средств,да,9.94
юр. лицо,списание средств,3319.8,наличный,Гродно,Приорбанк-FOFK-626,2018-09-03,16:16:43,успешно,да,58.83
юр. лицо,получение средств,3756.02,безналичный,Гродно,Приорбанк-PGLF-590,2017-04-11,11:14:20,успешно,нет,0.0
физ. лицо,списание средств,4758.44,наличный,Могилев,Приорбанк-VOUA-821,2021-07-02,23:21:05,успешно,да,112.91
юр. лицо,списание средств,3524.92,наличный,Могилев,Приорбанк-MJGX-333,2017-09-11,04:55:24,успешно,нет,0.0
физ. лицо,получение средств,3254.08,безналичный,Гродно,Белинвестбанк-GAHO-403,2021-08-08,17:22:14,успешно,нет,0.0
физ. лицо,получение средств,3243.21,наличный,Гомель,Беларусбанк-QZNX-430,2017-02-06,17:40:17,успешно,нет,0.0
юр. лицо,получение средств,2868.56,наличный,Брест,МаксБанк-KJCA-312,2023-10-03,01:08:41,успешно,нет,0.0
юр. лицо,списание средств,1190.08,безналичный,Могилев,Беларусбанк-MLMU-581,2019-10-07,05:13:49,успешно,да,14.48
физ. лицо,получение средств,2371.59,наличный,Брест,Приорбанк-IUBM-172,2019-06-04,09:43:59,успешно,нет,0.0
физ. лицо,получение средств,643.22,безналичный,Гомель,БелАгропромбанк-DYPZ-296,2018-07-01,11:15:44,успешно,нет,0.0
юр. лицо,списание средств,2214.18,наличный,Гродно,Беларусбанк-FZHH-609,2018-02-08,01:35:51,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2717.17,наличный,Минск,БелАгропромбанк-CLOA-869,2018-11-09,01:30:15,успешно,нет,0.0
физ. лицо,получение средств,4858.41,безналичный,Гомель,МаксБанк-OHKK-497,2014-03-07,15:05:46,успешно,нет,0.0
юр. лицо,списание средств,1222.14,наличный,Гродно,МаксБанк-CQSZ-996,2023-03-11,22:50:15,успешно,да,79.34
юр. лицо,получение средств,4926.82,безналичный,Витебск,Белинвестбанк-ZTKQ-320,2024-09-11,12:57:28,успешно,нет,0.0
юр. лицо,списание средств,2565.38,наличный,Витебск,МаксБанк-EIUT-283,2017-02-02,16:51:26,успешно,да,37.01
физ. лицо,списание средств,4290.16,наличный,Гомель,Беларусбанк-VMMF-208,2024-09-11,13:18:25,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1653.58,наличный,Минск,Белинвестбанк-HQMK-207,2019-08-06,01:24:46,успешно,нет,0.0
физ. лицо,списание средств,2623.95,безналичный,Брест,МаксБанк-VRTW-907,2017-04-10,07:41:36,недостаточно средств,да,36.45
