Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,2907.81,наличный,Гродно,МаксБанк-HLYU-208,2000-01-11,02:14:35,успешно,нет,0.0
физ. лицо,списание средств,4241.67,наличный,Гродно,Беларусбанк-CESV-919,2001-07-05,05:20:43,недостаточно средств,да,235.45
физ. лицо,получение средств,808.0,наличный,Гродно,БелАгропромбанк-RXTG-501,2006-02-12,06:13:01,успешно,нет,0.0
физ. лицо,получение средств,861.76,наличный,Гомель,МаксБанк-FOQJ-587,2008-11-09,04:10:24,успешно,нет,0.0
физ. лицо,списание средств,2718.0,наличный,Витебск,МаксБанк-EKQC-730,2000-09-11,21:04:21,успешно,да,92.15
юр. лицо,списание средств,1057.78,наличный,Гомель,МаксБанк-EEHJ-624,2010-05-02,16:47:28,неправильный ввод пин-кода,да,66.26
физ. лицо,получение средств,4242.07,безналичный,Минск,Белинвестбанк-YUQQ-553,2012-09-03,17:56:33,успешно,нет,0.0
юр. лицо,списание средств,3190.85,наличный,Гродно,Беларусбанк-FQXR-276,2007-02-07,10:17:02,неправильный ввод пин-кода,да,202.02
физ. лицо,списание средств,584.88,наличный,Гродно,Белинвестбанк-FRXV-701,2001-10-08,12:33:38,недостаточно средств,да,29.34
физ. лицо,получение средств,3194.48,наличный,Гомель,Приорбанк-QTOZ-797,2010-02-11,18:09:41,успешно,нет,0.0
физ. лицо,списание средств,1223.29,безналичный,Минск,БелАгропромбанк-PBNQ-375,2003-11-04,12:05:20,успешно,да,121.24
физ. лицо,получение средств,1861.19,наличный,Минск,БелАгропромбанк-HMAL-094,2002-07-02,01:33:33,успешно,нет,0.0
юр. лицо,получение средств,3800.1,безналичный,Могилев,Белинвестбанк-PDRL-374,2002-09-05,00:21:14,успешно,нет,0.0
юр. лицо,получение средств,1828.71,безналичный,Гомель,Белинвестбанк-BTRS-118,2008-06-07,07:20:42,успешно,нет,0.0
юр. лицо,списание средств,1389.4,безналичный,Минск,Белинвестбанк-WLJW-392,2001-06-06,16:31:18,успешно,нет,0.0
физ. лицо,списание средств,1354.17,безналичный,Гродно,Приорбанк-PFPJ-532,2011-03-05,06:32:06,успешно,нет,0.0
юр. лицо,получение средств,2069.3,наличный,Могилев,МаксБанк-YGFD-395,2000-11-07,05:44:41,успешно,нет,0.0
физ. лицо,списание средств,802.34,безналичный,Могилев,Приорбанк-ZZED-068,2001-03-04,11:30:54,неправильный ввод пин-кода,да,65.41
физ. лицо,списание средств,1077.78,безналичный,Гомель,МаксБанк-IIGZ-457,2001-12-11,06:24:25,неправильный ввод пин-кода,да,29.6
юр. лицо,получение средств,2710.78,наличный,Брест,Приорбанк-FPID-326,2009-04-02,03:45:15,успешно,нет,0.0
юр. лицо,получение средств,4564.69,безналичный,Гомель,Приорбанк-NYDQ-451,2011-12-01,12:41:11,успешно,нет,0.0
физ. лицо,списание средств,2207.33,безналичный,Витебск,Белинвестбанк-IWJW-600,2008-05-03,02:56:33,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1190.91,наличный,Брест,Беларусбанк-CZLH-585,2004-09-04,05:47:09,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4642.15,наличный,Витебск,Приорбанк-DNUF-675,2013-02-09,20:23:48,успешно,нет,0.0
физ. лицо,получение средств,2754.28,безналичный,Витебск,Белинвестбанк-FREU-634,2008-03-05,16:27:45,успешно,нет,0.0
юр. лицо,списание средств,1713.75,наличный,Брест,БелАгропромбанк-VXFS-587,2001-05-05,06:56:20,недостаточно средств,нет,0.0
физ. лицо,получение средств,2866.6,наличный,Витебск,Беларусбанк-ZTRG-455,2009-01-06,23:16:47,успешно,нет,0.0
юр. лицо,получение средств,1217.66,безналичный,Витебск,Белинвестбанк-RPYL-828,2012-05-04,02:12:10,успешно,нет,0.0
юр. лицо,получение средств,3844.46,безналичный,Минск,МаксБанк-WMDZ-368,2008-10-05,14:50:18,успешно,нет,0.0
юр. лицо,списание средств,3867.04,наличный,Витебск,Приорбанк-ORIL-739,2007-08-03,02:28:10,успешно,нет,0.0
юр. лицо,получение средств,3656.04,наличный,Гродно,МаксБанк-WKHS-796,2000-01-11,03:03:16,успешно,нет,0.0
физ. лицо,получение средств,1907.11,наличный,Гродно,МаксБанк-BSIV-073,2009-11-02,10:16:36,успешно,нет,0.0
физ. лицо,получение средств,4275.44,безналичный,Минск,Белинвестбанк-PNKX-474,2000-03-07,00:49:53,успешно,нет,0.0
физ. лицо,получение средств,1575.57,наличный,Гродно,БелАгропромбанк-ODGJ-999,2011-12-08,07:45:16,успешно,нет,0.0
юр. лицо,получение средств,394.03,безналичный,Могилев,Белинвестбанк-HMAR-957,2011-06-05,07:07:15,успешно,нет,0.0
физ. лицо,списание средств,2113.97,безналичный,Витебск,Приорбанк-RMBK-067,2009-06-01,14:52:50,недостаточно средств,нет,0.0
физ. лицо,списание средств,3837.55,наличный,Витебск,МаксБанк-NMJQ-652,2010-10-05,11:20:10,успешно,нет,0.0
физ. лицо,списание средств,242.19,наличный,Витебск,Белинвестбанк-UQHI-104,2002-01-08,20:44:28,недостаточно средств,нет,0.0
физ. лицо,получение средств,4838.89,наличный,Минск,Беларусбанк-FWXY-972,2002-12-04,16:17:58,успешно,нет,0.0
физ. лицо,списание средств,3345.92,наличный,Брест,Беларусбанк-MMTQ-452,2011-08-04,04:10:36,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2454.09,безналичный,Гомель,БелАгропромбанк-TZVY-543,2012-08-04,14:12:20,недостаточно средств,нет,0.0
юр. лицо,получение средств,941.65,наличный,Брест,Беларусбанк-DAKH-752,2013-08-11,17:48:07,успешно,нет,0.0
физ. лицо,списание средств,1239.6,наличный,Гомель,Белинвестбанк-NPDP-638,2006-07-09,10:20:30,недостаточно средств,да,116.1
юр. лицо,списание средств,3615.8,безналичный,Гомель,Белинвестбанк-OUNV-565,2007-12-05,23:50:15,недостаточно средств,нет,0.0
юр. лицо,получение средств,2928.68,безналичный,Минск,МаксБанк-KLHC-932,2013-08-09,07:44:50,успешно,нет,0.0
физ. лицо,получение средств,2120.73,наличный,Могилев,Приорбанк-GTNH-188,2011-03-09,22:37:33,успешно,нет,0.0
юр. лицо,получение средств,2163.23,наличный,Минск,БелАгропромбанк-SMOL-387,2009-06-06,03:00:54,успешно,нет,0.0
физ. лицо,списание средств,2201.56,безналичный,Минск,МаксБанк-FIUW-144,2000-10-12,07:33:11,неправильный ввод пин-кода,да,69.89
юр. лицо,списание средств,2834.14,безналичный,Могилев,Приорбанк-SLGH-986,2008-04-11,08:39:07,успешно,нет,0.0
юр. лицо,списание средств,1400.05,безналичный,Витебск,Белинвестбанк-CCRV-169,2003-02-06,15:00:42,недостаточно средств,нет,0.0
юр. лицо,получение средств,4944.44,безналичный,Гомель,МаксБанк-GNSD-400,2000-12-05,21:57:53,успешно,нет,0.0
физ. лицо,получение средств,3133.91,безналичный,Минск,МаксБанк-BCHU-840,2007-02-04,15:40:18,успешно,нет,0.0
юр. лицо,списание средств,4341.23,безналичный,Гомель,Приорбанк-ROIZ-862,2009-11-08,23:44:04,неправильный ввод пин-кода,да,263.73
физ. лицо,получение средств,3147.87,наличный,Гродно,Приорбанк-QXRP-660,2012-10-01,02:49:14,успешно,нет,0.0
физ. лицо,получение средств,1622.09,наличный,Могилев,Приорбанк-HFGE-357,2005-05-08,10:15:05,успешно,нет,0.0
юр. лицо,получение средств,4899.42,безналичный,Витебск,БелАгропромбанк-XODJ-728,2005-08-05,14:27:40,успешно,нет,0.0
юр. лицо,получение средств,188.52,наличный,Могилев,Приорбанк-ALZS-119,2001-03-11,05:50:17,успешно,нет,0.0
физ. лицо,получение средств,4777.1,безналичный,Брест,Беларусбанк-HSTZ-478,2007-12-07,21:01:47,успешно,нет,0.0
юр. лицо,списание средств,3039.33,наличный,Витебск,БелАгропромбанк-MNSB-892,2003-12-09,22:51:07,неправильный ввод пин-кода,да,232.36
физ. лицо,списание средств,2449.2,наличный,Гродно,БелАгропромбанк-ZDQQ-106,2007-06-08,10:08:47,успешно,да,215.65
физ. лицо,списание средств,1851.38,безналичный,Гродно,БелАгропромбанк-HWFW-945,2011-05-07,08:51:25,неправильный ввод пин-кода,да,156.99
физ. лицо,получение средств,2246.87,наличный,Гомель,Приорбанк-NBTX-032,2010-05-09,21:59:53,успешно,нет,0.0
юр. лицо,получение средств,328.95,безналичный,Гродно,БелАгропромбанк-QPLF-971,2004-07-02,07:06:51,успешно,нет,0.0
физ. лицо,получение средств,4721.69,наличный,Витебск,БелАгропромбанк-LEAZ-212,2003-11-03,23:20:05,успешно,нет,0.0
физ. лицо,получение средств,4430.61,наличный,Могилев,Беларусбанк-CPRJ-560,2006-06-12,10:44:35,успешно,нет,0.0
юр. лицо,списание средств,4635.83,наличный,Могилев,Беларусбанк-SQFL-912,2010-08-07,11:17:28,успешно,нет,0.0
юр. лицо,получение средств,2880.94,безналичный,Минск,Белинвестбанк-EJLB-158,2002-01-07,05:58:24,успешно,нет,0.0
юр. лицо,списание средств,618.59,безналичный,Витебск,Белинвестбанк-ENFQ-919,2011-09-10,20:02:38,успешно,да,45.58
юр. лицо,получение средств,1894.52,безналичный,Витебск,МаксБанк-TCAW-547,2006-09-06,00:10:15,успешно,нет,0.0
юр. лицо,списание средств,2169.24,безналичный,Гродно,БелАгропромбанк-OWRZ-537,2008-03-12,12:49:41,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1180.39,наличный,Могилев,Приорбанк-CTFG-923,2005-02-04,19:19:32,недостаточно средств,да,71.61
физ. лицо,списание средств,2822.77,безналичный,Витебск,БелАгропромбанк-PRXZ-849,2004-01-05,21:06:02,недостаточно средств,нет,0.0
юр. лицо,получение средств,4488.63,безналичный,Гродно,Белинвестбанк-HXEE-285,2010-05-05,18:19:31,успешно,нет,0.0
юр. лицо,списание средств,2347.24,безналичный,Минск,Белинвестбанк-UPGV-705,2008-08-02,02:05:12,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2470.51,наличный,Брест,МаксБанк-UXZS-237,2004-02-03,13:10:24,неправильный ввод пин-кода,да,130.44
юр. лицо,получение средств,3773.9,наличный,Минск,МаксБанк-IFGH-813,2001-04-12,08:18:43,успешно,нет,0.0
физ. лицо,получение средств,2408.89,наличный,Гомель,Белинвестбанк-VQHO-687,2009-08-05,00:25:27,успешно,нет,0.0
физ. лицо,списание средств,3236.88,наличный,Витебск,БелАгропромбанк-ZARE-499,2005-01-07,09:52:32,успешно,нет,0.0
юр. лицо,списание средств,2390.65,наличный,Гомель,МаксБанк-CFRJ-780,2012-06-09,05:19:10,успешно,нет,0.0
физ. лицо,списание средств,3125.49,безналичный,Гомель,Беларусбанк-OKKA-063,2003-05-04,04:54:53,недостаточно средств,нет,0.0
физ. лицо,получение средств,3262.26,безналичный,Могилев,МаксБанк-QBWJ-692,2007-11-12,16:48:18,успешно,нет,0.0
физ. лицо,списание средств,2441.29,безналичный,Гомель,Приорбанк-KKWP-323,2011-01-07,19:55:08,недостаточно средств,нет,0.0
юр. лицо,списание средств,1723.27,безналичный,Витебск,Беларусбанк-KXJH-876,2005-10-04,11:33:00,недостаточно средств,нет,0.0
физ. лицо,списание средств,15.1,наличный,Витебск,Беларусбанк-EVSP-342,2002-05-01,16:45:47,недостаточно средств,да,0.5
физ. лицо,списание средств,3434.96,безналичный,Гомель,БелАгропромбанк-HNTE-570,2006-09-02,18:08:16,недостаточно средств,да,146.18
физ. лицо,получение средств,2338.87,наличный,Брест,Приорбанк-MZGF-318,2012-09-08,21:01:43,успешно,нет,0.0
юр. лицо,списание средств,3689.76,наличный,Минск,БелАгропромбанк-PHRU-709,2009-07-12,10:58:49,недостаточно средств,да,110.16
физ. лицо,получение средств,865.4,наличный,Гродно,Беларусбанк-OFTR-936,2012-11-01,16:27:19,успешно,нет,0.0
физ. лицо,списание средств,2974.14,безналичный,Брест,БелАгропромбанк-XJWB-087,2013-03-03,07:04:50,недостаточно средств,нет,0.0
физ. лицо,получение средств,629.48,наличный,Минск,БелАгропромбанк-YMWG-005,2009-08-05,08:31:13,успешно,нет,0.0
физ. лицо,получение средств,2338.5,наличный,Витебск,Белинвестбанк-JPHD-658,2005-01-01,01:37:15,успешно,нет,0.0
юр. лицо,списание средств,3246.98,наличный,Могилев,МаксБанк-BDNK-893,2013-06-06,20:50:04,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2718.36,наличный,Минск,Приорбанк-VTRK-392,2005-02-12,09:00:07,успешно,нет,0.0
юр. лицо,списание средств,1417.19,наличный,Минск,Беларусбанк-FDST-303,2007-02-02,15:24:20,успешно,нет,0.0
юр. лицо,списание средств,2887.64,безналичный,Витебск,Приорбанк-LMPP-602,2005-03-09,09:42:15,успешно,нет,0.0
физ. лицо,списание средств,3444.71,наличный,Гродно,МаксБанк-OWLH-946,2008-10-10,21:39:40,недостаточно средств,да,225.18
физ. лицо,списание средств,3256.74,наличный,Брест,Приорбанк-VDLS-385,2010-07-06,03:33:06,недостаточно средств,нет,0.0
физ. лицо,получение средств,872.3,наличный,Минск,Белинвестбанк-ESMD-585,2008-02-08,12:17:24,успешно,нет,0.0
юр. лицо,списание средств,3407.09,наличный,Гомель,Приорбанк-NZXP-908,2000-11-10,02:36:57,успешно,нет,0.0
физ. лицо,списание средств,3811.47,безналичный,Гродно,Приорбанк-RSZH-097,2009-05-10,14:32:04,недостаточно средств,нет,0.0
юр. лицо,списание средств,697.75,безналичный,Гродно,Беларусбанк-CVKE-882,2002-11-09,15:37:39,недостаточно средств,нет,0.0
юр. лицо,списание средств,829.07,безналичный,Минск,Приорбанк-LLZM-925,2012-02-04,18:03:14,неправильный ввод пин-кода,да,82.38
физ. лицо,списание средств,3797.49,безналичный,Могилев,МаксБанк-AIIF-043,2013-10-09,15:50:59,неправильный ввод пин-кода,да,374.03
юр. лицо,списание средств,2316.71,наличный,Могилев,Беларусбанк-ZEDY-088,2008-03-04,14:14:45,успешно,да,224.97
физ. лицо,получение средств,1576.35,наличный,Могилев,БелАгропромбанк-QWCI-024,2004-05-06,21:05:09,успешно,нет,0.0
физ. лицо,списание средств,352.89,наличный,Могилев,Беларусбанк-HTTA-865,2004-06-05,01:47:16,неправильный ввод пин-кода,да,32.7
физ. лицо,списание средств,3790.76,безналичный,Гомель,Белинвестбанк-CJKG-398,2003-06-04,00:45:52,недостаточно средств,да,59.7
физ. лицо,получение средств,4095.25,наличный,Минск,Белинвестбанк-UIRN-124,2002-12-04,13:25:30,успешно,нет,0.0
физ. лицо,получение средств,1974.0,безналичный,Витебск,Приорбанк-OOFM-571,2008-08-06,14:24:56,успешно,нет,0.0
юр. лицо,получение средств,3600.08,безналичный,Гомель,Белинвестбанк-XQDW-766,2002-05-10,01:17:58,успешно,нет,0.0
физ. лицо,списание средств,2206.75,безналичный,Брест,Белинвестбанк-OLLR-433,2002-12-07,09:23:18,успешно,да,59.77
физ. лицо,списание средств,2371.51,наличный,Гомель,Беларусбанк-YMIX-292,2003-02-10,01:11:56,успешно,нет,0.0
юр. лицо,получение средств,3787.4,наличный,Гродно,Белинвестбанк-KVRR-381,2002-11-09,01:03:43,успешно,нет,0.0
физ. лицо,списание средств,3292.68,безналичный,Витебск,МаксБанк-DGAY-655,2004-12-12,20:01:23,неправильный ввод пин-кода,да,212.68
физ. лицо,получение средств,530.17,наличный,Минск,БелАгропромбанк-OZGU-429,2013-01-01,01:01:13,успешно,нет,0.0
юр. лицо,получение средств,2605.34,наличный,Минск,БелАгропромбанк-PRKX-229,2004-01-06,13:34:27,успешно,нет,0.0
физ. лицо,получение средств,2475.13,наличный,Минск,Белинвестбанк-QARA-371,2001-06-05,02:35:54,успешно,нет,0.0
физ. лицо,списание средств,590.56,безналичный,Гомель,МаксБанк-AQLW-466,2004-03-09,02:01:38,неправильный ввод пин-кода,да,47.06
физ. лицо,списание средств,560.08,безналичный,Могилев,МаксБанк-DFLA-889,2000-02-08,06:07:19,неправильный ввод пин-кода,да,8.65
юр. лицо,получение средств,861.66,наличный,Брест,БелАгропромбанк-KAOY-411,2007-07-12,06:33:25,успешно,нет,0.0
физ. лицо,получение средств,2081.49,наличный,Гродно,Белинвестбанк-FRVL-255,2006-08-03,01:19:32,успешно,нет,0.0
юр. лицо,списание средств,686.6,наличный,Брест,МаксБанк-IGCR-426,2007-01-11,03:10:52,недостаточно средств,нет,0.0
физ. лицо,списание средств,1315.71,безналичный,Могилев,БелАгропромбанк-IAIC-194,2012-04-04,16:19:40,недостаточно средств,да,49.14
физ. лицо,получение средств,392.31,безналичный,Гомель,МаксБанк-GYOR-454,2009-06-09,11:50:44,успешно,нет,0.0
юр. лицо,списание средств,1509.53,наличный,Витебск,Беларусбанк-UNBX-533,2008-06-03,11:50:36,успешно,да,54.08
физ. лицо,списание средств,3198.85,безналичный,Брест,МаксБанк-BVYN-740,2007-08-07,19:54:45,успешно,нет,0.0
юр. лицо,получение средств,2302.63,наличный,Витебск,Беларусбанк-XPNJ-690,2012-07-07,20:37:10,успешно,нет,0.0
юр. лицо,списание средств,4766.7,наличный,Могилев,Приорбанк-TCFO-779,2006-05-05,07:46:56,успешно,да,139.44
юр. лицо,получение средств,407.34,безналичный,Минск,Белинвестбанк-WCNS-599,2008-02-07,18:23:33,успешно,нет,0.0
юр. лицо,списание средств,2680.19,безналичный,Гродно,БелАгропромбанк-HRXO-772,2007-02-03,01:44:51,недостаточно средств,да,57.72
юр. лицо,списание средств,4075.71,безналичный,Гродно,Приорбанк-XXXU-782,2006-03-11,13:56:53,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3678.06,безналичный,Витебск,МаксБанк-ITPH-050,2006-09-10,01:02:43,успешно,нет,0.0
юр. лицо,получение средств,2438.12,безналичный,Витебск,МаксБанк-OTBO-682,2007-03-06,05:09:36,успешно,нет,0.0
юр. лицо,списание средств,4925.54,наличный,Могилев,Приорбанк-GHCE-044,2007-09-06,22:39:14,неправильный ввод пин-кода,да,99.89
юр. лицо,списание средств,4444.98,безналичный,Витебск,МаксБанк-QICC-696,2013-11-08,08:17:01,недостаточно средств,нет,0.0
физ. лицо,списание средств,1577.01,наличный,Могилев,БелАгропромбанк-PJIJ-065,2008-05-08,16:54:50,недостаточно средств,нет,0.0
физ. лицо,получение средств,4856.13,наличный,Гомель,Белинвестбанк-MTCM-649,2002-04-06,03:21:19,успешно,нет,0.0
юр. лицо,получение средств,4095.76,безналичный,Витебск,БелАгропромбанк-KVPG-249,2007-05-06,12:10:36,успешно,нет,0.0
физ. лицо,получение средств,1034.24,безналичный,Брест,Белинвестбанк-ISWH-881,2000-07-10,22:49:17,успешно,нет,0.0
юр. лицо,получение средств,3057.73,наличный,Могилев,Белинвестбанк-KIKR-922,2005-11-04,19:21:19,успешно,нет,0.0
физ. лицо,получение средств,78.19,безналичный,Гомель,Белинвестбанк-XFPD-660,2011-12-05,19:41:27,успешно,нет,0.0
юр. лицо,получение средств,3922.19,безналичный,Брест,БелАгропромбанк-UKBD-234,2009-05-02,06:50:04,успешно,нет,0.0
физ. лицо,списание средств,1728.76,наличный,Брест,Белинвестбанк-IHBJ-503,2012-10-02,17:33:06,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1337.41,безналичный,Минск,Приорбанк-DRYT-111,2012-06-12,08:45:32,успешно,нет,0.0
юр. лицо,списание средств,1371.85,безналичный,Могилев,МаксБанк-SGGE-608,2012-04-07,09:15:33,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2435.6,наличный,Гродно,Белинвестбанк-RDWD-423,2000-06-01,07:30:17,успешно,нет,0.0
юр. лицо,списание средств,2173.33,наличный,Гродно,Приорбанк-LVFF-679,2009-02-03,13:49:57,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,625.14,наличный,Гродно,МаксБанк-CYCV-239,2003-04-12,00:27:51,успешно,да,20.08
юр. лицо,списание средств,4161.48,безналичный,Гродно,Беларусбанк-WVTB-584,2013-07-11,11:21:58,недостаточно средств,нет,0.0
юр. лицо,списание средств,2421.57,наличный,Гродно,Приорбанк-FPIH-586,2002-03-07,18:02:53,недостаточно средств,да,140.97
юр. лицо,списание средств,3390.49,безналичный,Минск,Беларусбанк-IQEM-017,2006-12-11,01:22:39,успешно,да,164.56
физ. лицо,списание средств,4742.58,наличный,Минск,БелАгропромбанк-MMGI-568,2012-02-08,05:37:25,недостаточно средств,нет,0.0
юр. лицо,списание средств,1818.84,наличный,Гродно,Приорбанк-EABJ-316,2012-03-05,07:59:54,неправильный ввод пин-кода,да,107.79
юр. лицо,списание средств,1021.43,безналичный,Гродно,Приорбанк-WJRU-272,2006-05-07,01:40:13,успешно,нет,0.0
физ. лицо,списание средств,4230.77,безналичный,Гродно,Приорбанк-DZOP-240,2007-02-03,12:22:35,недостаточно средств,нет,0.0
юр. лицо,списание средств,1233.72,наличный,Могилев,Приорбанк-BUGH-388,2003-01-04,22:04:33,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2283.13,безналичный,Минск,Беларусбанк-SLEU-743,2003-09-05,16:43:58,успешно,нет,0.0
юр. лицо,получение средств,1186.69,безналичный,Брест,Приорбанк-MKTA-189,2000-03-04,07:18:31,успешно,нет,0.0
физ. лицо,списание средств,4566.61,безналичный,Минск,БелАгропромбанк-CPGB-529,2008-09-05,05:47:13,недостаточно средств,нет,0.0
физ. лицо,получение средств,129.12,безналичный,Могилев,БелАгропромбанк-VUNU-948,2000-05-05,06:20:20,успешно,нет,0.0
физ. лицо,получение средств,4897.47,безналичный,Брест,Беларусбанк-PMKP-129,2009-10-03,22:27:06,успешно,нет,0.0
физ. лицо,списание средств,527.27,безналичный,Могилев,Приорбанк-CJMP-585,2003-05-08,04:32:40,неправильный ввод пин-кода,да,11.18
юр. лицо,получение средств,3985.45,безналичный,Могилев,МаксБанк-VZKJ-471,2006-05-08,05:16:42,успешно,нет,0.0
физ. лицо,получение средств,1486.02,безналичный,Гомель,Белинвестбанк-ASFK-860,2013-11-08,22:13:51,успешно,нет,0.0
физ. лицо,списание средств,2304.8,наличный,Брест,Белинвестбанк-IKDN-067,2000-04-11,15:12:54,недостаточно средств,да,134.43
юр. лицо,списание средств,1830.34,наличный,Витебск,Белинвестбанк-YZPU-849,2009-01-11,02:56:10,успешно,да,42.53
юр. лицо,получение средств,374.33,наличный,Гродно,Белинвестбанк-QIAO-762,2003-12-07,13:40:21,успешно,нет,0.0
физ. лицо,получение средств,1911.99,безналичный,Гродно,Беларусбанк-LIZL-775,2012-03-02,15:54:44,успешно,нет,0.0
физ. лицо,получение средств,1440.51,безналичный,Витебск,Приорбанк-WLZV-566,2001-05-04,01:44:30,успешно,нет,0.0
юр. лицо,получение средств,1142.19,безналичный,Витебск,Приорбанк-NPBL-254,2011-04-12,09:21:41,успешно,нет,0.0
юр. лицо,получение средств,903.19,безналичный,Брест,МаксБанк-TZSU-307,2006-02-11,08:11:06,успешно,нет,0.0
физ. лицо,получение средств,512.26,наличный,Могилев,МаксБанк-JIYQ-360,2004-09-04,17:01:17,успешно,нет,0.0
юр. лицо,получение средств,3647.55,безналичный,Минск,Приорбанк-AYZG-911,2011-02-05,15:33:07,успешно,нет,0.0
юр. лицо,получение средств,2511.37,безналичный,Витебск,Белинвестбанк-VOKR-682,2003-01-04,00:13:36,успешно,нет,0.0
юр. лицо,списание средств,3085.96,безналичный,Брест,МаксБанк-FISF-262,2005-02-08,21:38:21,успешно,да,267.95
юр. лицо,получение средств,1123.59,наличный,Витебск,Приорбанк-XTNY-754,2008-06-01,02:03:59,успешно,нет,0.0
юр. лицо,получение средств,2870.04,безналичный,Минск,Белинвестбанк-RVJY-363,2012-03-09,18:36:05,успешно,нет,0.0
физ. лицо,получение средств,2111.24,безналичный,Брест,БелАгропромбанк-KQAJ-593,2008-05-03,12:45:15,успешно,нет,0.0
юр. лицо,списание средств,4469.06,безналичный,Витебск,МаксБанк-GOZW-075,2007-06-11,08:51:44,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,2734.2,безналичный,Витебск,Белинвестбанк-ECPD-292,2013-09-01,00:35:05,недостаточно средств,да,106.58
физ. лицо,получение средств,2853.83,наличный,Гомель,МаксБанк-OLHP-278,2005-03-05,19:59:22,успешно,нет,0.0
юр. лицо,списание средств,1471.51,наличный,Витебск,Приорбанк-LZBM-805,2011-09-08,23:46:07,успешно,нет,0.0
физ. лицо,получение средств,331.12,наличный,Гродно,БелАгропромбанк-TUXT-531,2004-07-10,04:14:16,успешно,нет,0.0
физ. лицо,списание средств,2531.05,безналичный,Гомель,МаксБанк-PACV-726,2001-02-10,07:18:24,недостаточно средств,да,251.44
физ. лицо,списание средств,128.81,наличный,Минск,БелАгропромбанк-JIUW-178,2007-03-10,14:35:07,недостаточно средств,да,7.07
юр. лицо,списание средств,4337.87,безналичный,Витебск,Приорбанк-QPBZ-182,2007-08-04,06:29:12,успешно,да,142.4
физ. лицо,списание средств,3435.03,безналичный,Могилев,Беларусбанк-BNII-643,2002-06-07,21:54:22,недостаточно средств,нет,0.0
юр. лицо,списание средств,2559.58,безналичный,Гомель,МаксБанк-HJMR-661,2012-11-10,20:38:02,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1332.19,наличный,Брест,МаксБанк-SRBK-874,2001-08-06,23:57:06,недостаточно средств,да,85.68
физ. лицо,получение средств,2766.83,безналичный,Минск,МаксБанк-KRAX-836,2002-01-10,02:07:41,успешно,нет,0.0
юр. лицо,списание средств,3352.25,безналичный,Гомель,МаксБанк-RICB-875,2011-05-04,22:59:26,успешно,да,164.01
физ. лицо,списание средств,1118.71,безналичный,Минск,Приорбанк-VHFC-006,2002-03-02,17:18:13,недостаточно средств,да,56.23
юр. лицо,получение средств,267.45,безналичный,Минск,Беларусбанк-XIOF-560,2003-09-03,21:07:19,успешно,нет,0.0
физ. лицо,списание средств,4664.98,безналичный,Брест,Белинвестбанк-QDWD-057,2010-10-10,06:23:51,неправильный ввод пин-кода,да,418.22
физ. лицо,списание средств,1224.48,безналичный,Гомель,БелАгропромбанк-YFML-896,2012-01-10,19:48:34,недостаточно средств,нет,0.0
физ. лицо,получение средств,3697.97,безналичный,Витебск,МаксБанк-SJVW-955,2007-01-04,15:42:07,успешно,нет,0.0
физ. лицо,получение средств,3126.34,наличный,Могилев,Беларусбанк-IAXD-559,2007-11-08,03:39:10,успешно,нет,0.0
юр. лицо,получение средств,4041.46,наличный,Брест,Приорбанк-BLER-888,2010-11-02,11:21:09,успешно,нет,0.0
физ. лицо,получение средств,4530.73,наличный,Могилев,БелАгропромбанк-YMEH-448,2007-06-04,01:11:01,успешно,нет,0.0
юр. лицо,списание средств,323.4,наличный,Гомель,БелАгропромбанк-WTJO-289,2004-08-04,23:19:20,успешно,нет,0.0
юр. лицо,получение средств,2550.5,наличный,Минск,БелАгропромбанк-TSQV-934,2006-06-07,02:46:13,успешно,нет,0.0
физ. лицо,списание средств,4023.14,безналичный,Гродно,Белинвестбанк-TUBZ-054,2001-01-03,16:49:04,успешно,нет,0.0
физ. лицо,получение средств,961.41,безналичный,Могилев,Беларусбанк-IDJG-065,2011-01-10,07:15:18,успешно,нет,0.0
юр. лицо,списание средств,4310.32,безналичный,Гомель,Беларусбанк-KIJP-789,2000-04-02,16:31:49,успешно,нет,0.0
юр. лицо,списание средств,1922.46,безналичный,Витебск,Приорбанк-HHMO-792,2012-10-12,01:32:57,недостаточно средств,да,180.76
физ. лицо,получение средств,3514.63,безналичный,Брест,Приорбанк-OASP-113,2010-12-08,10:58:30,успешно,нет,0.0
юр. лицо,получение средств,1110.73,безналичный,Брест,Беларусбанк-PEUF-856,2001-08-05,20:59:56,успешно,нет,0.0
